Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (HI100392),,#7B854,34a99032-bc13-4da3-ac29-a26aac87b854,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,1:48 PM,Uber One member,22.49,1.06,23.55,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,20.55,-4.09,21,0,0,0,0,0,0,0,0,,0,,-0.92,0,14.41,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#D0728,3ae06208-42bd-4313-bf23-452f116d0728,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,3:24 PM,Non-member,36.86,1.73,38.59,0,0,0,0,0,-3,-0.13,0,0,-0.99,0,0,35.59,-6.09,18,0,0,0,0,0,0,0,0,,0,,-1.6,0,26.78,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#718E1,1971d070-1823-4c58-9b23-106db51718e1,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,4:24 PM,Uber One member,20.69,0.98,21.67,0,0,0,0,0,-3,-0.15,0,0,-0.99,0,0,18.67,-3.71,21,0,0,0,0,0,0,0,0,,0,,-0.83,0,12.99,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#1B894,073720c2-3976-4a65-972b-f2cd18d1b894,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,4:30 PM,Non-member,19.69,0.93,20.62,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,17.62,-3,18,0,0,0,0,0,0,0,0,,0,,-0.79,0,12.7,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#D3743,4fbf4000-0e9b-41b0-8fd7-6ddc7a4d3743,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/12/25,4:58 PM,Uber One member,19.77,0.94,20.71,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,17.71,-3.52,21,0,0,0,0,0,0,0,0,,0,,-0.8,0,12.26,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#BDD64,fde4b1ca-0bbb-4e61-b9e8-ed88650bdd64,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/12/25,4:45 PM,Uber One member,57.83,2.73,60.56,0,0,0,0,0,-3,-0.15,0,0,-0.99,0,0,57.56,-11.51,21,0,0,0,0,0,0,0,0,,0,,-2.58,0,42.33,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#35292,823426a5-47a5-4132-8ba8-8413f1f35292,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,5:29 PM,Uber One member,29.36,1.38,30.74,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,27.74,-5.54,21,0,0,0,0,0,0,0,0,,0,,-1.24,0,19.83,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#D2C9C,50c31bba-e074-484a-bfaf-5cb7e17d2c9c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,5:09 PM,Uber One member,24.48,1.15,25.63,0,0,0,0,0,-3,-0.13,0,0,-0.99,0,0,22.63,-4.51,21,0,0,0,0,0,0,0,0,,0,,-1.02,0,15.98,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#B5F58,7367af8a-952c-421d-89bc-4f5ded1b5f58,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,7:00 PM,Non-member,33.59,1.59,35.18,0,0,0,0,0,-3,-0.15,0,0,-0.99,0,0,32.18,-5.51,18,0,0,0,0,0,0,0,0,,0,,-1.44,0,24.09,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#B6BD6,c8cca7a9-9802-4858-981a-2d51d95b6bd6,Pickup,Digital,UberEats iOS,Completed,10/12/25,6:53 PM,Uber One member,27.68,1.3,28.98,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,25.98,-1.48,6,0,0,0,0,0,0,0,0,,0,,-1.16,0,22.21,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#9C962,5c739e3c-cecf-494f-918e-45f41899c962,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,7:28 PM,Uber One member,27.37,1.29,28.66,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,25.66,-5.12,21,0,0,0,0,0,0,0,0,,0,,-1.15,0,18.26,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#73F0C,37472f57-af18-4efc-a217-f66efe873f0c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,8:35 PM,Non-member,64.07,3.02,67.09,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,64.09,-10.99,18,0,0,0,0,0,0,0,0,,0,,-2.88,0,49.09,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,#0E514,d9907c41-9912-40b9-9a33-192c8000e514,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,8:44 PM,Uber One member,54.54,2.57,57.11,0,0,0,0,0,-3,-0.14,0,0,-0.99,0,0,54.11,-10.82,21,0,0,0,0,0,0,0,0,,0,,-2.43,0,39.73,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (HI100392),,,,,,UberEats Unknown,,10/12/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-9.93,,0,0,-9.93,10/14/25,0,0,,GUGYLTSNPD631V2
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-7.65,,0,0,-7.65,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#86FD5,9c708e1e-d490-45b5-88ea-e5d0e6086fd5,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/6/25,6:18 PM,Non-member,44.14,3.63,47.77,0,0,0,0,0,-8,-0.66,0,0,0,0,1.6,41.37,-6.79,18,0,0,0,0,0,0,0,0,,0,,-2.97,0,30.95,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.89,,0,0,-0.89,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.55,,0,0,-1.55,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.23,,0,0,-2.23,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#A54C8,7e8138fd-d4dd-47de-b264-0928233a54c8,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,3:56 PM,Uber One member,131.03,6.72,137.75,0,0,0,0,0,-8,-0.41,0,0,0,0,1.6,131.35,-26.17,21,0,0,0,0,0,0,0,0,,0,,-6.31,0,98.46,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.51,,0,0,-1.51,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#4F28A,f69b410a-566b-4bf0-bd7f-36b29914f28a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,9:28 AM,Uber One member,27.37,2.26,29.63,0,0,0,0,0,0,0,0,0,0,0,0,29.63,-5.75,21,0,0,0,0,0,0,0,0,,0,,-2.26,0,21.62,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#FE4A1,347c2229-7136-4718-9195-e000f47fe4a1,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,12:03 PM,Uber One member,45.67,3.75,49.42,0,0,0,0,0,-8,-0.65,0,0,0,0,1.6,43.02,-8.25,21,0,0,0,0,0,0,0,0,,0,,-3.1,0,31.02,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#1EDE6,50183b87-4f05-4b2f-bd56-b3cc3cf1ede6,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/8/25,1:07 PM,Uber One member,113.89,9.35,123.24,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,116.84,-22.57,21,0,0,0,0,0,0,0,0,,0,,-8.68,0,84.92,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#5622A,7fe29c7c-79d9-4086-8c9f-24d3ece5622a,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/8/25,6:40 PM,Non-member,35.48,1.82,37.3,0,0,0,0,0,0,0,0,0,0,0,0,37.3,-6.39,18,0,0,0,0,0,0,0,0,,0,,-1.82,0,29.09,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/9/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.63,,0,0,-0.63,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#FDADF,aec21b89-597f-42e2-be48-bd049fefdadf,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/9/25,11:37 AM,Non-member,35.07,2.88,37.95,0,0,0,0,0,-8,-0.65,0,0,0,0,1.6,31.55,-5.16,18,0,0,0,0,0,0,0,0,,0,,-2.23,0,23.51,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#E3367,5e665a0c-2bce-4d7e-838d-e49550ce3367,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/9/25,6:23 PM,Non-member,27.94,1.43,29.37,0,0,0,0,0,0,0,0,0,0,0,0,29.37,-5.03,18,0,0,0,0,0,0,0,0,,0,,-1.43,0,22.91,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#7D856,d72cf1c1-fc06-46ce-9a6a-eb43f707d856,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,9:18 AM,Non-member,23.28,1.92,25.2,0,0,0,0,0,0,0,0,0,0,0,0,25.2,-4.19,18,0,0,0,0,0,0,0,0,,0,,-1.92,0,19.09,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#3719B,a0b4333a-f554-4128-bf3e-b20ab4b3719b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/10/25,6:20 PM,Uber One member,40.86,2.1,42.96,0,0,0,0,0,-8,-0.42,0,0,0,0,1.6,36.56,-7.24,21,0,0,0,0,0,0,0,0,,0,,-1.68,0,27.22,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#3719B,a0b4333a-f554-4128-bf3e-b20ab4b3719b,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,10/10/25,6:20 PM,Uber One member,0,0,0,-3.93,-0.2,-4.13,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0.2,0,-3.93,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#A472C,0aa2eebe-376b-45ac-9905-a0e4986a472c,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/10/25,7:43 PM,Uber One member,18.78,1.55,20.33,0,0,0,0,0,0,0,0,0,0,0,0,20.33,-3.94,21,0,0,0,0,0,0,0,0,,0,,-1.55,0,14.84,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#4C14D,273823cf-dc17-4aa1-8ab6-7a2ab704c14d,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/10/25,7:52 PM,Uber One member,67.9,5.57,73.47,0,0,0,0,0,-8,-0.64,0,0,0,0,1.6,67.07,-12.92,21,0,0,0,0,0,0,0,0,,0,,-4.93,0,48.58,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#4C14D,273823cf-dc17-4aa1-8ab6-7a2ab704c14d,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,10/10/25,7:52 PM,Uber One member,0,0,0,-10.02,-0.82,-10.84,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0.82,0,-10.02,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/11/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.33,,0,0,-0.33,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#6ED68,9519b472-c332-4473-afe5-c55af826ed68,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/11/25,11:55 AM,Uber One member,46.97,3.85,50.82,0,0,0,0,0,-8,-0.65,0,0,0,0,1.6,44.42,-8.52,21,0,0,0,0,0,0,0,0,,0,,-3.2,0,32.05,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#37A98,84d1109d-08a0-4a41-b77f-a42950137a98,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/11/25,12:50 PM,Uber One member,45.66,2.35,48.01,0,0,0,0,0,-8,-0.41,0,0,0,0,1.6,41.61,-8.24,21,0,0,0,0,0,0,0,0,,0,,-1.94,0,31.02,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#70C65,f66111b3-ec78-4660-a635-f3d7d0670c65,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/11/25,1:00 PM,Non-member,40.77,3.35,44.12,0,0,0,0,0,-8,-0.65,0,0,0,0,1.6,37.72,-6.19,18,0,0,0,0,0,0,0,0,,0,,-2.7,0,28.18,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,,,,,UberEats Unknown,,10/12/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.24,,0,0,-1.24,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#6D19A,32de9ac7-5c2a-4bb4-85cd-695e0c96d19a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/12/25,11:19 AM,Uber One member,18.19,1.5,19.69,0,0,0,0,0,0,0,0,0,0,0,0,19.69,-3.82,21,0,0,0,0,0,0,0,0,,0,,-1.5,0,14.37,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#6984D,aab7923f-b93e-441f-93ee-527afe26984d,Delivery - Partner Using Uber App,Digital,Postmates Android,Completed,10/12/25,2:59 PM,Uber One member,42.46,3.49,45.95,0,0,0,0,0,-8,-0.66,0,0,0,0,1.6,39.55,-7.57,21,0,0,0,0,0,0,0,0,,0,,-2.83,0,28.49,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (CO100410),,#D1009,55f3d695-0f17-4278-bd4b-4767c29d1009,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/12/25,4:49 PM,Uber One member,64.35,3.3,67.65,0,0,0,0,0,-8,-0.41,0,0,0,0,1.6,61.25,-12.17,21,0,0,0,0,0,0,0,0,,0,,-2.89,0,45.78,10/14/25,0,0,,HDVQEVWLVBAVU58
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.71,,0,0,-2.71,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/6/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-7.56,,0,0,-7.56,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#E7674,6b3230b9-7dea-4919-8310-be7b5e3e7674,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,11:01 AM,Uber One member,35.37,2.96,38.33,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,31.93,-6.08,21,0,0,0,0,0,0,0,0,,0,,-2.29,0,22.89,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#36F7A,7d92f2bb-0fa2-4363-9a62-0e5594236f7a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,11:15 AM,Uber One member,36.76,3.08,39.84,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,33.44,-6.38,21,0,0,0,0,0,0,0,0,,0,,-2.41,0,23.98,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#07F8C,9b9184cd-e1b7-4de2-b2f1-56edb5007f8c,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/6/25,12:03 PM,Non-member,44.97,3.77,48.74,0,0,0,0,0,0,0,0,0,0,0,0,48.74,-8.09,18,0,0,0,0,0,0,0,0,,0,,-3.77,0,36.88,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#94839,d487426e-2f63-4cef-ad73-66b016f94839,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,3:31 PM,Uber One member,31.55,2.64,34.19,0,0,0,0,0,0,0,0,0,0,0,0,34.19,-6.63,21,0,0,0,0,0,0,0,0,,0,,-2.64,0,24.92,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#B1552,94f501aa-4235-42b4-b850-f036366b1552,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,10/6/25,4:33 PM,Uber One member,39.55,3.31,42.86,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,36.46,-6.96,21,0,0,0,0,0,0,0,0,,0,,-2.64,0,26.19,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#339F0,3d23f5b5-f556-4ed4-8f99-5bc75fa339f0,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/6/25,6:31 PM,Non-member,20.47,1.71,22.18,0,0,0,0,0,0,0,0,0,0,0,0,22.18,-3.68,18,0,0,0,0,0,0,0,0,,0,,-1.71,0,16.79,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.27,,0,0,-0.27,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.57,,0,0,-0.57,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.34,,0,0,-1.34,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/7/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.3,,0,0,-3.3,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#F06DF,a7ed89ad-4cfa-4ff6-857d-fa8d207f06df,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,12:02 PM,Uber One member,36.56,3.06,39.62,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,33.22,-6.33,21,0,0,0,0,0,0,0,0,,0,,-2.39,0,23.83,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#0337C,f6ef5c17-f920-4e4f-873c-743572e0337c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,3:03 PM,Uber One member,40.17,3.36,43.53,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,37.13,-6.08,18,0,0,0,0,0,0,0,0,,0,,-2.69,0,27.69,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#D8F8A,73cbab0e-0a23-4981-9f29-0c33c4ed8f8a,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/7/25,3:31 PM,Uber One member,37.36,3.13,40.49,0,0,0,0,0,-8,-0.67,0,0,0,0,1.6,34.09,-6.5,21,0,0,0,0,0,0,0,0,,0,,-2.46,0,24.46,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#96FD5,373af338-90b4-48e5-a3c9-8c669e296fd5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/7/25,5:19 PM,Non-member,26.39,2.21,28.6,0,0,0,0,0,0,0,0,0,0,0,0,28.6,-4.75,18,0,0,0,0,0,0,0,0,,0,,-2.21,0,21.64,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#67130,38b92308-e30b-4023-b2e5-ea6611567130,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,10/7/25,8:21 PM,Uber One member,16.08,1.35,17.43,0,0,0,0,0,0,0,0,0,0,0,0,17.43,-3.38,21,0,0,0,0,0,0,0,0,,0,,-1.35,0,12.7,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.87,,0,0,-0.87,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,,,,,UberEats Unknown,,10/8/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-1.33,,0,0,-1.33,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#91DF6,092596a0-daad-4d59-a092-d778b4091df6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,10/8/25,11:52 AM,Uber One member,28.25,2.37,30.62,0,0,0,0,0,-5,-0.42,0,0,0,0,0,25.62,-4.88,21,0,0,0,0,0,0,0,0,,0,,-1.95,0,18.37,10/14/25,0,0,,QTOSJOA6NOO8XC2
Capriotti's Sandwich Shop (NV111),111|15683,#F4173,a2989771-5c36-4616-8af8-f25e615f4173,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,10/8/25,11:54 AM,Uber One member,14.78,1.24,16.02,0,0,0,0,0,0,0,0,0,0,0,0,16.02,-3.1,21,0,0,0,0,0,0,0,0,,0,,-1.24,0,11.68,10/14/25,0,0,,QTOSJOA6NOO8XC2
