"order_channel","order_number","transaction_date","transaction_time_local","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_note","transaction_id"
"Marketplace","793632498495179","2026-02-04","07:59:00 PM","America/Los_Angeles","8842336",,"Teleferic Barcelona Los Gatos","50 University Ave  ","Los Gatos","CA","95030","Prepaid Order","Grubhub Delivery","GH+","58.00","3.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","61.98","-11.60","-5.80","0.00","-1.73","0.00","0.00","-15.00","0.00","27.85",,"BwEAAAAAAIbsYJkiDtACPhHxjtFN58r16DA"
"Marketplace","528332484474083","2026-02-03","06:00:00 PM","America/Los_Angeles","8842336",,"Teleferic Barcelona Los Gatos","50 University Ave  ","Los Gatos","CA","95030","Order Adjustment","Grubhub Delivery","GH+","0.00","1.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","1.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.39",,"CQMAAAAAAIbsYMZiYtABZBHxotGtruxpLFgAAAAB"
"Marketplace","528332484474083","2026-02-03","06:00:00 PM","America/Los_Angeles","8842336",,"Teleferic Barcelona Los Gatos","50 University Ave  ","Los Gatos","CA","95030","Prepaid Order","Grubhub Delivery","GH+","60.00","4.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","64.16","-12.00","-6.00","0.00","-1.80","0.00","0.00","-15.00","0.00","29.36",,"BwEAAAAAAIbsYMZiYtABZBHxotGtruxpLFg"
"Marketplace",,"2026-02-07","11:09:49 AM","America/Los_Angeles","8842336",,"Teleferic Barcelona Los Gatos","50 University Ave  ","Los Gatos","CA","95030","Miscellaneous",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","-3.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.07","Grubhub Ads: 2026-02-06","AwIAAAAAAIbsYAAAABVBRF84ODQyMzM2XzIwMjYtMDItMDY"
"Marketplace",,"2026-02-04","11:01:34 AM","America/Los_Angeles","12865152",,"Teleferic Barcelona at Fountains at Roseville","1190 Roseville Parkway  ","Roseville","CA","95678","Miscellaneous",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","-2.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.50","Grubhub Ads: 2026-02-03","AwIAAAAAAMROgAAAABZBRF8xMjg2NTE1Ml8yMDI2LTAyLTAz"
"Marketplace",,"2026-02-03","11:01:25 AM","America/Los_Angeles","12865152",,"Teleferic Barcelona at Fountains at Roseville","1190 Roseville Parkway  ","Roseville","CA","95678","Miscellaneous",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","-1.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.50","Grubhub Ads: 2026-02-02","AwIAAAAAAMROgAAAABZBRF8xMjg2NTE1Ml8yMDI2LTAyLTAy"
"Marketplace",,"2026-02-08","11:01:18 AM","America/Los_Angeles","12865152",,"Teleferic Barcelona at Fountains at Roseville","1190 Roseville Parkway  ","Roseville","CA","95678","Miscellaneous",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","-3.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.00","Grubhub Ads: 2026-02-07","AwIAAAAAAMROgAAAABZBRF8xMjg2NTE1Ml8yMDI2LTAyLTA3"
"Marketplace",,"2026-02-05","11:11:51 AM","America/Los_Angeles","8842336",,"Teleferic Barcelona Los Gatos","50 University Ave  ","Los Gatos","CA","95030","Miscellaneous",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","-3.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.93","Grubhub Ads: 2026-02-04","AwIAAAAAAIbsYAAAABVBRF84ODQyMzM2XzIwMjYtMDItMDQ"
"Marketplace",,"2026-02-05","11:48:21 AM","America/Los_Angeles","8842336",,"Teleferic Barcelona Los Gatos","50 University Ave  ","Los Gatos","CA","95030","GH Credit",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","11.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.78","Account Adjustment - Ads Credit January","AwEAAAAAAIbsYJ_qOOACyxHxuOEtY4Q-4lY"
"Marketplace",,"2026-02-02","11:10:56 AM","America/Los_Angeles","8842336",,"Teleferic Barcelona Los Gatos","50 University Ave  ","Los Gatos","CA","95030","Miscellaneous",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0E0","0E0","0E0","0E0","0E0","0E0","0.00","-1.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.50","Grubhub Ads: 2026-02-01","AwIAAAAAAIbsYAAAABVBRF84ODQyMzM2XzIwMjYtMDItMDE"
