order_channel,order_number,transaction_date,transaction_time_local,order_time_zone,grubhub_store_id,store_number,store_name,street_address,city,state,postal_code,transaction_type,fulfillment_type,gh_plus_customer,subtotal,subtotal_sales_tax,subtotal_sales_tax_exemption,self_delivery_charge,self_delivery_charge_tax,self_delivery_charge_tax_exemption,merchant_service_fee,merchant_service_fee_tax,merchant_service_fee_tax_exemption,merchant_flexible_fee_bag_fee,merchant_flexible_fee_bag_fee_tax,merchant_flexible_fee_bag_fee_tax_exemption,merchant_flexible_fee_pif_fee,merchant_flexible_fee_pif_fee_tax,merchant_flexible_fee_pif_fee_tax_exemption,tip,merchant_total,commission,delivery_commission,gh_plus_commission,processing_fee,withheld_tax,withheld_tax_exemption,merchant_funded_promotion,merchant_funded_loyalty,merchant_net_total,transaction_note,transaction_id
Marketplace,364931425148880,2025-10-21,07:43:13 PM,America/New_York,69029,,Wing Zone,4110 Mount Vernon Ave,Alexandria,VA,22305,Prepaid Order,Self Delivery,GH+,23.47,2.58,0.00,2.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.72,31.26,-2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.66,,BwEAAAAAAAENpcT38DCuzBHwsDF96S1jhWI
Marketplace,984531477338748,2025-10-26,11:11:00 AM,America/Chicago,5200176,IN170,Capriotti's Sandwich Shop,902 Roby Dr,Hammond,IN,46320,Prepaid Order,Grubhub Delivery,GH+,19.59,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.16,-1.96,-1.96,0.00,0.00,-1.57,0.00,0.00,0.00,15.67,,BwEAAAAAAE9ZMK5L9pCyfxHwtpER94sgyCc
Marketplace,232231463452506,2025-10-25,01:34:00 PM,America/New_York,7910688,VA100355,Capriotti's Sandwich Shop,2203 Plank Rd,Fredericksburg,VA,22401,Prepaid Order,Grubhub Delivery,GH+,22.87,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.45,-2.29,-2.29,0.00,0.00,0.00,0.00,0.00,0.00,20.87,,BwEAAAAAAHi1IIETJSCxwxHwpSHXGnJe1PU
Marketplace,139731465453422,2025-10-25,01:01:00 PM,America/Chicago,3293327,IL100206,Capriotti's Sandwich Shop,1730 W Fullerton Ave,Chicago,IL,60614,Prepaid Order,Grubhub Delivery,GH+,55.57,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.22,-5.56,-5.56,0.00,0.00,-5.65,0.00,-3.00,0.00,41.45,,BwEAAAAAADJAj7InWxCxxhHwmxHPE5hDDU4
Marketplace,397631454678547,2025-10-24,06:24:00 PM,America/Chicago,7993648,AL100443,Capriotti's Sandwich Shop,461 John Henry Way,Madison,AL,35758,Prepaid Order,Grubhub Delivery,GH+,30.07,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.48,-3.01,-3.01,0.00,0.00,-2.41,0.00,0.00,0.00,24.05,,BwEAAAAAAHn5MNpAraCxKhHwraFfOyyDKsA
Marketplace,813931460999753,2025-10-25,12:49:00 PM,America/Los_Angeles,1026776,NV040,Capriotti's Sandwich Shop,90 S Stephanie St,Henderson,NV,89012,Prepaid Order,Grubhub Delivery,GH+,22.97,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.89,-2.30,-2.30,0.00,0.00,-1.92,0.00,0.00,0.00,18.37,,BwEAAAAAAA-q2J29T8Cx1xHwj8FrMoWVHs8
Marketplace,631631475306879,2025-10-26,03:04:00 PM,America/New_York,2765419,DE004,Capriotti's Sandwich Shop,2124 Silverside Rd,Wilmington,DE,19810,Prepaid Order,Grubhub Delivery,GH+,50.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.08,-5.01,-5.01,0.00,0.00,0.00,0.00,0.00,0.00,40.06,,BwEAAAAAACoyayBz0sCymBHwksF3E6YowX8
Marketplace,288231473199987,2025-10-25,06:27:00 PM,America/Los_Angeles,7357064,CA 171,Capriotti's Sandwich Shop,4060 Douglas Blvd,Granite Bay,CA,95746,Prepaid Order,Grubhub Delivery,GH+,22.78,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.43,-2.28,-2.28,0.00,0.00,0.00,0.00,0.00,0.00,19.87,,BwEAAAAAAHBCiJJoB_CyBBHwh_HVXi1YkWE
Marketplace,250131451611816,2025-10-24,10:36:00 AM,America/Los_Angeles,1257294,NV023,Capriotti's Sandwich Shop,4983 W Flamingo Rd Ste D,Las Vegas,NV,89103,Prepaid Order,Grubhub Delivery,GH+,23.87,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.87,-2.39,-2.39,0.00,0.00,-2.00,0.00,0.00,0.00,19.09,,BwEAAAAAABMvTrhQNzCw-xHwtzEfrv6qCm8
Marketplace,853631475545041,2025-10-26,04:02:00 PM,America/Chicago,3293327,IL100206,Capriotti's Sandwich Shop,1730 W Fullerton Ave,Chicago,IL,60614,Prepaid Order,Grubhub Delivery,GH+,30.64,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.93,-3.06,-3.06,0.00,0.00,-3.29,0.00,0.00,0.00,24.52,,BwEAAAAAADJAj2oUVWCyqRHwlWFPsk2GEpQ
