Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (DE007),7|15595,#0C216,72986d02-6638-4725-9683-67e19c30c216,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/28/25,11:40 AM,Uber One member,32.47,0,32.47,0,0,0,0,0,0,0,0,0,0,0,0,32.47,-7.14,22,0,0,0,0,0,0,0,0,,0,,0,0,25.33,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,#0C216,72986d02-6638-4725-9683-67e19c30c216,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,8/28/25,11:40 AM,Uber One member,0,0,0,-16.88,0,-16.88,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,-16.88,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,#30D3E,4c26b550-af2d-4e85-be6c-3b3f9f230d3e,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/28/25,3:36 PM,Non-member,16.47,0,16.47,0,0,0,0,0,0,0,0,0,0,0,0,16.47,-3.29,20,0,0,0,0,0,0,0,0,,0,,0,0,13.18,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,,,,,UberEats Unknown,,8/29/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.2,,0,0,-2.2,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,#9FE36,bae21ebd-e952-4b4f-98a7-9a631fc9fe36,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/29/25,2:45 PM,Uber One member,36.08,0,36.08,0,0,0,0,0,0,0,0,0,0,0,0,36.08,-7.94,22,0,0,0,0,0,0,0,0,,0,,0,0,28.14,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,#13735,595ef5dd-1f49-4462-ba11-923b3ea13735,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,7:23 PM,Uber One member,18.98,0,18.98,0,0,0,0,0,0,0,0,0,0,0,0,18.98,-4.18,22,0,0,0,0,0,0,0,0,,0,,0,0,14.8,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,,,,,UberEats Unknown,,8/30/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.75,,0,0,-0.75,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,,,,,UberEats Unknown,,8/31/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.49,,0,0,-3.49,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (DE007),7|15595,#8D201,6527ecb6-7a9e-4941-91aa-c8791fd8d201,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,2:45 PM,Non-member,31.67,0,31.67,0,0,0,0,0,0,0,0,0,0,0,0,31.67,-6.33,20,0,0,0,0,0,0,0,0,,0,,0,0,25.34,9/2/25,0,0,,00401ZYZDXE145T
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/25/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.22,,0,0,-2.22,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#B3083,b1a9ec43-634a-4671-9785-1cfe2c4b3083,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,10:35 AM,Uber One member,28.56,2.39,30.95,0,0,0,0,0,0,0,0,0,0,0,0,30.95,-6,21,0,0,0,0,0,0,0,0,,0,,-2.39,0,22.56,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#59D77,a77b4a18-2a5e-4d43-bca9-bd4a14c59d77,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/25/25,4:33 PM,Non-member,18.59,1.56,20.15,0,0,0,0,0,0,0,0,0,0,0,0,20.15,-3.35,18,0,0,0,0,0,0,0,0,,0,,-1.56,0,15.24,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#64517,f8b3ad53-6f98-4db2-a03a-fe73b0a64517,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,5:48 PM,Uber One member,50.57,4.24,54.81,0,0,0,0,0,0,0,0,0,0,0,0,54.81,-10.62,21,0,0,0,0,0,0,0,0,,0,,-4.24,0,39.95,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#236F0,a4a71af7-0aa5-4873-81b7-1bec653236f0,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,5:56 PM,Uber One member,24.18,2.03,26.21,0,0,0,0,0,0,0,0,0,0,0,0,26.21,-5.08,21,0,0,0,0,0,0,0,0,,0,,-2.03,0,19.1,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/26/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.3,,0,0,-4.3,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#1FB9B,895c74bb-052c-487b-b85e-0869c671fb9b,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/26/25,9:40 AM,Uber One member,20.58,1.72,22.3,0,0,0,0,0,0,0,0,0,0,0,0,22.3,-4.32,21,0,0,0,0,0,0,0,0,,0,,-1.72,0,16.26,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#0F684,502e934b-59d3-473d-9cd8-a382da90f684,Delivery - Partner Using Uber App,Digital,Postmates Android,Completed,8/26/25,2:53 PM,Uber One member,30.28,2.54,32.82,0,0,0,0,0,0,0,0,0,0,0,0,32.82,-6.36,21,0,0,0,0,0,0,0,0,,0,,-2.54,0,23.92,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#21C35,684846dc-bb86-41a5-ab0f-b77146321c35,Pickup,Digital,Postmates iOS,Completed,8/26/25,2:26 PM,Non-member,34.68,2.9,37.58,0,0,0,0,0,0,0,0,0,0,0,0,37.58,-3.47,10,0,0,0,0,0,0,0,0,,0,,-2.9,0,31.21,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#FFDEB,93ac8b48-a5f2-4ce0-b852-1273254ffdeb,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/26/25,4:04 PM,Uber One member,46.18,3.87,50.05,0,0,0,0,0,0,0,0,0,0,0,0,50.05,-9.7,21,0,0,0,0,0,0,0,0,,0,,-3.87,0,36.48,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#235A0,73b878a7-ed40-40d5-8ac1-04c1659235a0,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,8:35 PM,Uber One member,67.98,5.69,73.67,0,0,0,0,0,0,0,0,0,0,0,0,73.67,-14.28,21,0,0,0,0,0,0,0,0,,0,,-5.69,0,53.7,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/27/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.64,,0,0,-0.64,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/27/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.9,,0,0,-4.9,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#9EC02,07bf488c-8481-4723-a8b7-0bc2e409ec02,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/27/25,9:46 AM,Non-member,23.58,1.97,25.55,0,0,0,0,0,0,0,0,0,0,0,0,25.55,-4.24,18,0,0,0,0,0,0,0,0,,0,,-1.97,0,19.34,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#8A46A,c419d3a6-7473-4509-ac4b-00435588a46a,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/27/25,11:13 AM,Uber One member,23.58,1.97,25.55,0,0,0,0,0,0,0,0,0,0,0,0,25.55,-4.95,21,0,0,0,0,0,0,0,0,,0,,-1.97,0,18.63,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/28/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.91,,0,0,-4.91,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#4F75B,988319cd-7bb7-4661-88bc-4c9fb114f75b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,10:03 AM,Non-member,27.06,2.27,29.33,0,0,0,0,0,0,0,0,0,0,0,0,29.33,-4.87,18,0,0,0,0,0,0,0,0,,0,,-2.27,0,22.19,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#E1F73,61886ad7-3860-4634-bbba-e6a0881e1f73,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,12:12 PM,Non-member,30.78,2.58,33.36,0,0,0,0,0,0,0,0,0,0,0,0,33.36,-5.54,18,0,0,0,0,0,0,0,0,,0,,-2.58,0,25.24,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#A5A59,d1d1cda0-8e3f-4658-b631-eff4020a5a59,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/28/25,12:04 PM,Uber One member,31.85,2.67,34.52,0,0,0,0,0,0,0,0,0,0,0,0,34.52,-6.69,21,0,0,0,0,0,0,0,0,,0,,-2.67,0,25.16,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#4B8C7,5457a921-463f-4271-8493-54ae40b4b8c7,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/28/25,3:10 PM,Uber One member,29.49,2.47,31.96,0,0,0,0,0,0,0,0,0,0,0,0,31.96,-6.19,21,0,0,0,0,0,0,0,0,,0,,-2.47,0,23.3,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#0E960,81503819-968c-4425-a9d9-84392f20e960,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/28/25,3:30 PM,Uber One member,33.58,2.81,36.39,0,0,0,0,0,0,0,0,0,0,0,0,36.39,-7.05,21,0,0,0,0,0,0,0,0,,0,,-2.81,0,26.53,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/29/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.66,,0,0,-0.66,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/29/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.82,,0,0,-4.82,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#16CAC,cc78b39b-32b3-4ffc-925c-aa9332716cac,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/29/25,9:52 AM,Uber One member,47.25,3.96,51.21,0,0,0,0,0,0,0,0,0,0,0,0,51.21,-9.92,21,0,0,0,0,0,0,0,0,,0,,-3.96,0,37.33,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#08401,9247a382-a3c7-47ae-a169-f7a2a4e08401,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/29/25,10:12 AM,Uber One member,27.36,2.29,29.65,0,0,0,0,0,0,0,0,0,0,0,0,29.65,-5.75,21,0,0,0,0,0,0,0,0,,0,,-2.29,0,21.61,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#497F1,c19afe42-d4f3-46c9-b3fe-9ae8980497f1,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,1:33 PM,Non-member,35.28,2.95,38.23,0,0,0,0,0,0,0,0,0,0,0,0,38.23,-6.35,18,0,0,0,0,0,0,0,0,,0,,-2.95,0,28.93,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#75646,0e3cf6fb-4189-430a-836c-b81100e75646,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/29/25,3:00 PM,Uber One member,21.08,1.77,22.85,0,0,0,0,0,0,0,0,0,0,0,0,22.85,-4.43,21,0,0,0,0,0,0,0,0,,0,,-1.77,0,16.65,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#60C50,cc229bd0-8f11-4059-b1d9-cdbdaf460c50,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/29/25,3:47 PM,Non-member,25.28,2.12,27.4,0,0,0,0,0,0,0,0,0,0,0,0,27.4,-5.06,20,0,0,0,0,0,0,0,0,,0,,-2.12,0,20.22,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#CBB09,4660bc55-499a-42dd-9171-f3106eacbb09,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,5:47 PM,Non-member,23.78,1.99,25.77,0,0,0,0,0,0,0,0,0,0,0,0,25.77,-4.28,18,0,0,0,0,0,0,0,0,,0,,-1.99,0,19.5,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#A563E,c22a4654-4e10-42c8-bef3-54c5eb3a563e,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/29/25,7:50 PM,Non-member,19.68,1.65,21.33,0,0,0,0,0,0,0,0,0,0,0,0,21.33,-3.54,18,0,0,0,0,0,0,0,0,,0,,-1.65,0,16.14,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/30/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-0.74,,0,0,-0.74,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/30/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.49,,0,0,-3.49,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#8C9FA,f150504e-7f57-4f30-adae-0cf71f28c9fa,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/30/25,1:37 PM,Non-member,46.17,3.87,50.04,0,0,0,0,0,0,0,0,0,0,0,0,50.04,-8.31,18,0,0,0,0,0,0,0,0,,0,,-3.87,0,37.86,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#1B951,dc84042c-6052-4e85-b1f8-6f056b71b951,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,1:50 PM,Non-member,26.27,2.2,28.47,0,0,0,0,0,0,0,0,0,0,0,0,28.47,-4.73,18,0,0,0,0,0,0,0,0,,0,,-2.2,0,21.54,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#C912F,b66fb9bb-d209-40cd-8d40-08e4947c912f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,1:58 PM,Non-member,38.86,3.25,42.11,0,0,0,0,0,0,0,0,0,0,0,0,42.11,-6.99,18,0,0,0,0,0,0,0,0,,0,,-3.25,0,31.87,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,,,,,UberEats Unknown,,8/31/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-3.21,,0,0,-3.21,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#5E167,9d41ba91-15de-4adc-a5d9-81965005e167,Delivery - Partner Using Uber App,Digital,Postmates Android,Completed,8/31/25,12:48 PM,Uber One member,18.59,1.56,20.15,0,0,0,0,0,0,0,0,0,0,0,0,20.15,-3.9,21,0,0,0,0,0,0,0,0,,0,,-1.56,0,14.69,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#FB34B,fcc3a1fe-e9ea-4053-a28a-9635f3dfb34b,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/31/25,2:31 PM,Non-member,29.49,2.47,31.96,0,0,0,0,0,0,0,0,0,0,0,0,31.96,-5.9,20,0,0,0,0,0,0,0,0,,0,,-2.47,0,23.59,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#DA86B,f0bb33b7-45a6-4004-abce-897437cda86b,Pickup,Digital,UberEats Web,Completed,8/31/25,4:30 PM,Non-member,46.86,3.92,50.78,0,0,0,0,0,0,0,0,0,0,0,0,50.78,-2.81,6,0,0,0,0,0,0,0,0,,0,,-3.92,0,44.05,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#A6423,8bba2c47-4ffb-4d39-9a38-2df69afa6423,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/31/25,5:36 PM,Uber One member,55.77,4.67,60.44,0,0,0,0,0,0,0,0,0,0,0,0,60.44,-11.71,21,0,0,0,0,0,0,0,0,,0,,-4.67,0,44.06,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#64629,bc28e1be-89e3-4f0c-bf45-e2e3ab764629,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,6:32 PM,Non-member,33.98,2.85,36.83,0,0,0,0,0,0,0,0,0,0,0,0,36.83,-6.12,18,0,0,0,0,0,0,0,0,,0,,-2.85,0,27.86,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#2BCD9,c8804dce-054e-4f7f-a817-d0d24342bcd9,Pickup,Digital,UberEats iOS,Completed,8/31/25,5:45 PM,Uber One member,51.97,4.35,56.32,0,0,0,0,0,0,0,0,0,0,0,0,56.32,-3.12,6,0,0,0,0,0,0,0,0,,0,,-4.35,0,48.85,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (NV056),56|15636,#CE3A8,6ad07170-2293-4758-ab83-2204e35ce3a8,Pickup,Digital,UberEats iOS,Completed,8/31/25,6:11 PM,Non-member,117.26,9.82,127.08,0,0,0,0,0,0,0,0,0,0,0,0,127.08,-7.04,6,0,0,0,0,0,0,0,0,,0,,-9.82,0,110.22,9/2/25,0,0,,H4CS0WQ71HB4ZY3
Capriotti's Sandwich Shop (TX100327),,,,,,UberEats Unknown,,8/25/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-11.55,,0,0,-11.55,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#7577A,eb923560-3d7d-478d-9bd6-65003117577a,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/25/25,9:56 AM,Non-member,19.58,1.61,21.19,0,0,0,0,0,0,0,0,0,0,0,0,21.19,-3.52,18,-0.24,0,0,0,0,0,0,0,,0,,0,0,17.43,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#4D5DC,5e91b105-d7bf-4f3b-8805-db8482c4d5dc,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/25/25,7:22 PM,Non-member,32.76,2.7,35.46,0,0,0,0,0,0,0,0,0,0,0,0,35.46,-5.9,18,-0.39,0,0,0,0,0,0,0,,0,,0,0,29.17,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#4D5DC,5e91b105-d7bf-4f3b-8805-db8482c4d5dc,Delivery - Partner Using Uber App,Digital,UberEats Unknown,Refund,8/25/25,7:22 PM,Non-member,0,0,0,-17.18,-1.42,-18.6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,-18.6,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#D685F,88e44ed0-1c2f-4a3a-ae84-953352cd685f,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,7:37 PM,Uber One member,17.19,1.42,18.61,0,0,0,0,0,0,0,0,0,0,0,0,18.61,-3.61,21,-0.24,0,0,0,0,0,0,0,,0,,0,0,14.76,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,,,,,UberEats Unknown,,8/26/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-17.5,,0,0,-17.5,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#71155,964808da-06e7-4e50-b038-0872c5271155,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,1:59 PM,Uber One member,39.68,3.27,42.95,0,0,0,0,0,0,0,0,0,0,0,0,42.95,-8.33,21,-0.55,0,0,0,0,0,0,0,,0,,0,0,34.07,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#62162,43404591-f5b1-4a43-b5e3-27427e962162,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,5:20 PM,Uber One member,32.79,2.7,35.49,0,0,0,0,0,0,0,0,0,0,0,0,35.49,-6.89,21,-0.46,0,0,0,0,0,0,0,,0,,0,0,28.14,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#A44C2,c7211343-f920-4403-bb73-3a9a08ea44c2,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,5:36 PM,Uber One member,20.18,1.66,21.84,0,0,0,0,0,0,0,0,0,0,0,0,21.84,-4.24,21,-0.28,0,0,0,0,0,0,0,,0,,0,0,17.32,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#8BD17,25595a85-813f-41bf-a37f-df2c9f58bd17,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/26/25,6:40 PM,Non-member,68.96,5.68,74.64,0,0,0,0,0,0,0,0,0,0,0,0,74.64,-12.41,18,-0.83,0,0,0,0,0,0,0,,0,,0,0,61.4,9/3/25,0,0,,8OI1JDB8A3JLZNV
Capriotti's Sandwich Shop (TX100327),,#48340,6d9c3bcf-d553-4499-ad55-1e8898948340,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,6:50 PM,Non-member,54.55,4.5,59.05,0,0,0,0,0,0,0,0,0,0,0,0,59.05,-9.82,18,-0.65,0,0,0,0,0,0,0,,0,,0,0,48.58,9/3/25,0,0,,8OI1JDB8A3JLZNV
